user_id,created_at,company_id,language,activated_at,state
15746,7/11/2014 12:41,1,english,7/11/2014 12:42,active
15747,7/11/2014 0:26,12366,spanish,7/11/2014 0:28,active
15748,7/11/2014 5:25,50,arabic,,pending
15749,7/11/2014 20:30,1082,english,,pending
15750,7/11/2014 16:27,3266,portugese,7/11/2014 16:29,active
15751,7/11/2014 22:37,1,french,,pending
15752,7/11/2014 11:31,125,english,,pending
15753,7/11/2014 16:06,411,english,7/11/2014 16:08,active
15754,7/11/2014 12:14,1,french,7/11/2014 12:15,active
15755,7/11/2014 18:28,4340,english,7/11/2014 18:29,active
15756,7/11/2014 0:35,6121,english,,pending
15757,7/11/2014 16:56,9410,russian,,pending
15758,7/11/2014 18:28,11224,english,,pending
15759,7/11/2014 17:37,10509,french,,pending
15760,7/11/2014 13:56,6434,french,,pending
15761,7/11/2014 14:45,4949,english,,pending
15762,7/11/2014 16:58,6780,english,,pending
15763,7/11/2014 11:59,12150,english,,pending
15764,7/11/2014 16:18,4276,japanese,,pending
15765,7/11/2014 18:54,9292,english,7/11/2014 18:56,active
15766,7/11/2014 8:48,139,german,,pending
15767,7/11/2014 23:50,5031,german,7/11/2014 23:51,active
15768,7/11/2014 19:52,1298,english,,pending
15769,7/11/2014 12:21,3,english,7/11/2014 12:22,active
15770,7/11/2014 13:55,2015,chinese,7/11/2014 13:56,active
15771,7/11/2014 9:08,1799,indian,7/11/2014 9:10,active
15772,7/11/2014 4:53,154,english,,pending
15773,7/11/2014 12:56,7708,indian,,pending
15774,7/11/2014 12:08,4736,english,7/11/2014 12:10,active
15775,7/11/2014 16:46,7156,english,,pending
15776,7/11/2014 9:29,4891,english,,pending
15777,7/11/2014 17:32,35,spanish,,pending
15778,7/11/2014 12:45,1907,english,7/11/2014 12:46,active
15779,7/11/2014 11:59,5534,english,,pending
15780,7/11/2014 13:19,56,english,,pending
15781,7/11/2014 14:07,7498,english,7/11/2014 14:08,active
15782,7/11/2014 17:38,3450,english,7/11/2014 17:40,active
15783,7/11/2014 12:32,2729,english,7/11/2014 12:33,active
15784,7/11/2014 17:08,1,english,7/11/2014 17:09,active
15785,7/11/2014 8:09,683,english,7/11/2014 8:10,active
15786,7/11/2014 17:34,1,english,7/11/2014 17:35,active
15787,7/11/2014 9:15,1,english,7/11/2014 9:16,active
15788,7/11/2014 16:04,10922,english,7/11/2014 16:05,active
15789,7/11/2014 14:47,1936,english,,pending
15790,7/11/2014 8:52,225,english,,pending
15791,7/11/2014 12:02,756,japanese,,pending
15792,7/11/2014 3:08,278,english,7/11/2014 3:09,active
15793,7/11/2014 15:22,7591,english,,pending
15794,7/11/2014 12:31,2603,arabic,7/11/2014 12:32,active
15795,7/11/2014 15:42,1425,arabic,,pending
15796,7/11/2014 18:03,11120,french,,pending
15797,7/11/2014 16:04,11,french,,pending
15798,7/11/2014 9:16,4069,english,,pending
15799,7/11/2014 3:10,9119,english,7/11/2014 3:11,active
15800,7/11/2014 8:35,8,spanish,,pending
15801,7/11/2014 16:28,31,portugese,,pending
15802,7/11/2014 11:23,4007,english,7/11/2014 11:24,active
15803,7/11/2014 7:11,10205,english,,pending
15804,7/11/2014 9:48,10589,english,7/11/2014 9:49,active
15805,7/11/2014 14:29,140,japanese,,pending
15806,7/12/2014 12:30,8543,german,7/12/2014 12:31,active
15807,7/12/2014 14:36,4677,english,7/12/2014 14:37,active
15808,7/12/2014 16:54,1,spanish,,pending
15809,7/12/2014 10:38,12357,french,,pending
15810,7/12/2014 13:46,14,english,7/12/2014 13:47,active
15811,7/12/2014 12:17,34,arabic,7/12/2014 12:19,active
15812,7/12/2014 10:04,318,english,7/12/2014 10:06,active
15813,7/12/2014 14:11,9424,english,,pending
15814,7/12/2014 13:54,1,spanish,,pending
15815,7/12/2014 12:13,5725,english,7/12/2014 12:15,active
15816,7/12/2014 9:14,10389,french,7/12/2014 9:15,active
15817,7/12/2014 13:37,3049,arabic,7/12/2014 13:39,active
15818,7/12/2014 6:11,12548,english,7/12/2014 6:12,active
15819,7/12/2014 18:16,11,english,,pending
15820,7/12/2014 19:14,5,english,,pending
15821,7/12/2014 14:51,1758,english,,pending
15822,7/12/2014 7:48,1,chinese,,pending
15823,7/12/2014 15:44,6827,english,7/12/2014 15:46,active
15824,7/13/2014 13:17,5662,english,7/13/2014 13:18,active
15825,7/13/2014 18:55,302,english,7/13/2014 18:57,active
15826,7/13/2014 16:59,20,english,,pending
15827,7/13/2014 5:34,1304,russian,7/13/2014 5:36,active
15828,7/13/2014 9:44,4897,english,,pending
15829,7/13/2014 7:42,1627,indian,,pending
15830,7/13/2014 13:43,280,arabic,7/13/2014 13:44,active
15831,7/13/2014 0:52,7308,english,,pending
15832,7/13/2014 20:24,4905,german,7/13/2014 20:26,active
15833,7/13/2014 13:54,1,english,,pending
15834,7/13/2014 19:21,3594,arabic,,pending
15835,7/13/2014 16:44,3,arabic,,pending
15836,7/13/2014 15:07,8,english,7/13/2014 15:08,active
15837,7/13/2014 9:29,1,german,7/13/2014 9:31,active
15838,7/13/2014 12:18,11133,english,,pending
15839,7/13/2014 11:41,2170,english,7/13/2014 11:43,active
15840,7/13/2014 11:12,11123,english,,pending
15841,7/13/2014 9:47,8077,spanish,7/13/2014 9:48,active
15842,7/13/2014 19:10,3,english,,pending
15843,7/13/2014 10:33,2078,spanish,,pending
15844,7/13/2014 10:32,4991,english,,pending
15845,7/14/2014 9:30,884,english,7/14/2014 9:31,active
15846,7/14/2014 10:59,6651,spanish,,pending
15847,7/14/2014 11:45,1,english,7/14/2014 11:46,active
15848,7/14/2014 10:55,5461,english,,pending
15849,7/14/2014 18:35,26,french,,pending
15850,7/14/2014 16:48,1851,french,7/14/2014 16:50,active
15851,7/14/2014 18:15,35,spanish,,pending
15852,7/14/2014 13:18,6182,french,,pending
15853,7/14/2014 12:58,11268,english,,pending
15854,7/14/2014 11:28,10339,english,,pending
15855,7/14/2014 21:08,5615,french,,pending
15856,7/14/2014 13:58,11018,english,,pending
15857,7/14/2014 19:25,3902,french,,pending
15858,7/14/2014 16:33,2,german,7/14/2014 16:34,active
15859,7/14/2014 16:39,9902,french,7/14/2014 16:41,active
15860,7/14/2014 16:29,1192,english,,pending
15861,7/14/2014 14:43,6112,spanish,7/14/2014 14:45,active
15862,7/14/2014 13:51,8946,english,,pending
15863,7/14/2014 18:26,12560,arabic,,pending
15864,7/14/2014 11:28,8101,english,7/14/2014 11:30,active
15865,7/14/2014 11:08,81,german,,pending
15866,7/14/2014 18:18,1,english,,pending
15867,7/14/2014 15:45,5879,french,,pending
15868,7/14/2014 0:41,90,english,,pending
15869,7/14/2014 9:56,11188,english,7/14/2014 9:58,active
15870,7/14/2014 14:39,9020,french,,pending
15871,7/14/2014 6:57,1,english,,pending
15872,7/14/2014 17:21,12766,english,,pending
15873,7/14/2014 3:36,9078,english,7/14/2014 3:37,active
15874,7/14/2014 17:33,11182,english,7/14/2014 17:35,active
15875,7/14/2014 4:23,3958,portugese,7/14/2014 4:24,active
15876,7/14/2014 17:42,1,arabic,,pending
15877,7/14/2014 10:07,655,french,,pending
15878,7/14/2014 4:36,10014,english,,pending
15879,7/14/2014 4:31,4686,french,,pending
15880,7/14/2014 8:40,2,english,,pending
15881,7/14/2014 15:01,2298,english,7/14/2014 15:02,active
15882,7/14/2014 17:37,11813,english,7/14/2014 17:39,active
15883,7/14/2014 18:34,2,english,,pending
15884,7/14/2014 18:22,6340,english,,pending
15885,7/14/2014 15:48,5934,english,7/14/2014 15:50,active
15886,7/14/2014 14:44,1442,english,7/14/2014 14:45,active
15887,7/14/2014 15:18,7059,english,,pending
15888,7/14/2014 2:15,10102,english,,pending
15889,7/14/2014 5:47,7252,italian,7/14/2014 5:49,active
15890,7/14/2014 7:57,230,portugese,,pending
15891,7/14/2014 14:41,13,english,7/14/2014 14:42,active
15892,7/14/2014 12:09,13136,english,7/14/2014 12:11,active
15893,7/14/2014 16:41,5582,french,7/14/2014 16:42,active
15894,7/14/2014 10:13,8245,japanese,,pending
15895,7/14/2014 1:08,194,german,,pending
15896,7/14/2014 20:51,2,french,,pending
15897,7/14/2014 15:27,3,japanese,7/14/2014 15:28,active
15898,7/14/2014 11:07,3274,english,,pending
15899,7/14/2014 18:56,7970,arabic,7/14/2014 18:58,active
15900,7/14/2014 16:44,7247,english,,pending
15901,7/14/2014 19:40,819,japanese,7/14/2014 19:42,active
15902,7/14/2014 18:15,10923,french,,pending
15903,7/14/2014 10:09,7331,english,7/14/2014 10:11,active
15904,7/14/2014 14:04,8010,spanish,,pending
15905,7/14/2014 15:41,390,english,7/14/2014 15:43,active
15906,7/14/2014 12:25,3442,french,7/14/2014 12:26,active
15907,7/14/2014 19:34,5925,english,7/14/2014 19:36,active
15908,7/14/2014 18:27,12335,indian,7/14/2014 18:28,active
15909,7/14/2014 10:33,10555,english,7/14/2014 10:35,active
15910,7/14/2014 15:04,4580,japanese,,pending
15911,7/14/2014 20:04,7342,french,7/14/2014 20:05,active
15912,7/14/2014 14:11,1766,portugese,,pending
15913,7/14/2014 17:17,474,spanish,7/14/2014 17:19,active
15914,7/14/2014 14:08,10208,english,,pending
15915,7/14/2014 7:07,9222,korean,7/14/2014 7:08,active
15916,7/14/2014 17:02,8825,russian,7/14/2014 17:03,active
15917,7/14/2014 16:12,7880,korean,,pending
15918,7/14/2014 10:15,10658,english,,pending
15919,7/14/2014 12:24,972,portugese,,pending
15920,7/14/2014 17:02,655,english,,pending
15921,7/14/2014 15:39,4,english,,pending
15922,7/14/2014 15:58,5125,indian,,pending
15923,7/14/2014 11:49,6588,english,,pending
15924,7/14/2014 13:30,1,english,7/14/2014 13:32,active
15925,7/14/2014 18:29,3915,english,,pending
15926,7/14/2014 18:19,634,spanish,7/14/2014 18:20,active
15927,7/14/2014 14:35,5883,japanese,,pending
15928,7/14/2014 19:10,17,english,7/14/2014 19:11,active
15929,7/15/2014 13:19,8550,english,,pending
15930,7/15/2014 11:48,10852,spanish,7/15/2014 11:50,active
15931,7/15/2014 9:21,7659,german,7/15/2014 9:22,active
15932,7/15/2014 15:05,4711,arabic,7/15/2014 15:06,active
15933,7/15/2014 7:50,3037,english,7/15/2014 7:51,active
15934,7/15/2014 2:07,10192,arabic,7/15/2014 2:08,active
15935,7/15/2014 17:08,10288,japanese,,pending
15936,7/15/2014 17:09,1,arabic,7/15/2014 17:11,active
15937,7/15/2014 23:03,54,english,7/15/2014 23:05,active
15938,7/15/2014 2:46,11263,french,,pending
15939,7/15/2014 11:25,4,english,,pending
15940,7/15/2014 12:21,7892,english,,pending
15941,7/15/2014 13:47,8885,english,,pending
15942,7/15/2014 12:45,7645,spanish,,pending
15943,7/15/2014 21:01,2200,spanish,7/15/2014 21:03,active
15944,7/15/2014 8:43,3194,spanish,7/15/2014 8:44,active
15945,7/15/2014 10:12,6706,english,,pending
15946,7/15/2014 9:50,1668,portugese,,pending
15947,7/15/2014 10:13,10959,french,,pending
15948,7/15/2014 7:43,1,chinese,7/15/2014 7:44,active
15949,7/15/2014 17:11,18,french,,pending
15950,7/15/2014 13:15,7214,english,7/15/2014 13:17,active
15951,7/15/2014 5:44,47,italian,7/15/2014 5:45,active
15952,7/15/2014 9:35,5419,english,7/15/2014 9:37,active
15953,7/15/2014 14:31,4948,spanish,,pending
15954,7/15/2014 16:41,10247,english,,pending
15955,7/15/2014 18:23,2,russian,,pending
15956,7/15/2014 13:59,10780,english,,pending
15957,7/15/2014 12:45,11629,english,7/15/2014 12:46,active
15958,7/15/2014 11:49,4845,english,,pending
15959,7/15/2014 14:32,6450,indian,7/15/2014 14:34,active
15960,7/15/2014 5:21,1,english,,pending
15961,7/15/2014 17:36,1434,english,7/15/2014 17:38,active
15962,7/15/2014 7:10,12915,russian,7/15/2014 7:11,active
15963,7/15/2014 16:51,5687,english,7/15/2014 16:52,active
15964,7/15/2014 16:54,10807,english,7/15/2014 16:55,active
15965,7/15/2014 9:57,1,english,7/15/2014 9:59,active
15966,7/15/2014 15:34,1586,russian,7/15/2014 15:35,active
15967,7/15/2014 4:17,21,german,,pending
15968,7/15/2014 0:30,12496,russian,7/15/2014 0:32,active
15969,7/15/2014 18:35,1,french,7/15/2014 18:36,active
15970,7/15/2014 18:32,67,russian,,pending
15971,7/15/2014 16:54,471,korean,7/15/2014 16:55,active
15972,7/15/2014 7:18,186,english,,pending
15973,7/15/2014 15:24,1306,french,7/15/2014 15:25,active
15974,7/15/2014 11:09,1,english,7/15/2014 11:11,active
15975,7/15/2014 23:59,1,german,7/16/2014 0:00,active
15976,7/15/2014 11:05,2288,english,,pending
15977,7/15/2014 11:33,11982,english,,pending
15978,7/15/2014 9:36,6971,english,7/15/2014 9:37,active
15979,7/15/2014 17:17,6975,spanish,7/15/2014 17:19,active
15980,7/15/2014 14:56,8886,japanese,,pending
15981,7/15/2014 9:55,10453,english,,pending
15982,7/15/2014 9:16,8,english,7/15/2014 9:17,active
15983,7/15/2014 7:01,3086,english,7/15/2014 7:02,active
15984,7/15/2014 18:39,8406,korean,7/15/2014 18:41,active
15985,7/15/2014 12:54,10531,german,,pending
15986,7/15/2014 19:16,153,english,7/15/2014 19:17,active
15987,7/15/2014 11:14,7695,italian,,pending
15988,7/15/2014 8:31,12077,spanish,7/15/2014 8:32,active
15989,7/15/2014 19:42,1,english,7/15/2014 19:44,active
15990,7/15/2014 10:41,5623,japanese,,pending
15991,7/15/2014 19:01,7360,english,7/15/2014 19:03,active
15992,7/15/2014 17:44,1,english,7/15/2014 17:46,active
15993,7/15/2014 10:46,885,english,,pending
15994,7/15/2014 10:04,3,japanese,7/15/2014 10:05,active
15995,7/15/2014 7:16,599,english,7/15/2014 7:18,active
15996,7/15/2014 7:58,8469,german,7/15/2014 8:00,active
15997,7/15/2014 10:36,3118,english,7/15/2014 10:38,active
15998,7/15/2014 10:15,3837,english,7/15/2014 10:16,active
15999,7/15/2014 0:45,8410,spanish,7/15/2014 0:46,active
16000,7/16/2014 19:46,8250,italian,,pending
16001,7/16/2014 14:47,2,japanese,7/16/2014 14:48,active
16002,7/16/2014 15:05,830,english,7/16/2014 15:07,active
16003,7/16/2014 14:40,316,japanese,,pending
16004,7/16/2014 19:49,96,english,,pending
16005,7/16/2014 13:24,7656,english,7/16/2014 13:25,active
16006,7/16/2014 12:45,1937,french,,pending
16007,7/16/2014 5:16,19,german,7/16/2014 5:17,active
16008,7/16/2014 12:50,73,arabic,,pending
16009,7/16/2014 19:36,2,english,7/16/2014 19:37,active
16010,7/16/2014 18:45,10486,spanish,7/16/2014 18:46,active
16011,7/16/2014 23:53,6885,japanese,,pending
16012,7/16/2014 14:52,8739,english,7/16/2014 14:54,active
16013,7/16/2014 13:32,34,french,,pending
16014,7/16/2014 15:21,9541,arabic,7/16/2014 15:22,active
16015,7/16/2014 10:00,2602,english,,pending
16016,7/16/2014 9:28,71,english,7/16/2014 9:29,active
16017,7/16/2014 16:20,3,english,,pending
16018,7/16/2014 14:08,3,japanese,,pending
16019,7/16/2014 8:34,3195,russian,,pending
16020,7/16/2014 16:48,6702,english,7/16/2014 16:49,active
16021,7/16/2014 3:02,11787,english,,pending
16022,7/16/2014 18:57,3157,english,7/16/2014 18:59,active
16023,7/16/2014 10:52,127,english,,pending
16024,7/16/2014 11:08,17,english,,pending
16025,7/16/2014 17:02,8487,english,7/16/2014 17:03,active
16026,7/16/2014 13:43,2187,japanese,7/16/2014 13:44,active
16027,7/16/2014 1:32,10362,english,,pending
16028,7/16/2014 18:18,7,japanese,7/16/2014 18:20,active
16029,7/16/2014 9:14,5,english,,pending
16030,7/16/2014 15:40,10877,english,7/16/2014 15:42,active
16031,7/16/2014 10:05,3424,portugese,,pending
16032,7/16/2014 14:38,6006,spanish,7/16/2014 14:39,active
16033,7/16/2014 9:57,1756,english,,pending
16034,7/16/2014 6:09,2,arabic,,pending
16035,7/16/2014 17:03,8277,english,7/16/2014 17:04,active
16036,7/16/2014 4:34,6624,english,,pending
16037,7/16/2014 13:09,2237,english,7/16/2014 13:11,active
16038,7/16/2014 16:42,7979,indian,,pending
16039,7/16/2014 14:32,1,russian,7/16/2014 14:34,active
16040,7/16/2014 8:10,13110,italian,,pending
16041,7/16/2014 2:20,5961,english,7/16/2014 2:22,active
16042,7/16/2014 12:42,10498,chinese,7/16/2014 12:43,active
16043,7/16/2014 14:23,10176,japanese,7/16/2014 14:24,active
16044,7/16/2014 16:20,3397,english,7/16/2014 16:21,active
16045,7/16/2014 13:04,10,spanish,7/16/2014 13:06,active
16046,7/16/2014 19:05,4251,french,,pending
16047,7/16/2014 15:42,47,russian,,pending
16048,7/16/2014 2:01,6,french,7/16/2014 2:03,active
16049,7/16/2014 17:30,468,english,7/16/2014 17:31,active
16050,7/16/2014 12:35,4578,german,,pending
16051,7/16/2014 5:25,15,english,7/16/2014 5:26,active
16052,7/16/2014 17:05,1,japanese,7/16/2014 17:06,active
16053,7/16/2014 19:56,3338,italian,7/16/2014 19:57,active
16054,7/16/2014 13:50,3,chinese,7/16/2014 13:52,active
16055,7/16/2014 13:50,10881,english,7/16/2014 13:51,active
16056,7/16/2014 8:44,3145,arabic,,pending
16057,7/16/2014 11:57,306,chinese,,pending
16058,7/16/2014 13:22,3093,english,,pending
16059,7/16/2014 17:41,6292,chinese,7/16/2014 17:42,active
16060,7/16/2014 19:09,8985,english,7/16/2014 19:10,active
16061,7/16/2014 10:00,2435,english,,pending
16062,7/16/2014 8:04,2,english,7/16/2014 8:05,active
16063,7/16/2014 13:25,1159,german,7/16/2014 13:26,active
16064,7/16/2014 10:05,2822,japanese,7/16/2014 10:06,active
16065,7/16/2014 23:55,10944,spanish,7/16/2014 23:56,active
16066,7/16/2014 6:16,8520,english,,pending
16067,7/16/2014 19:37,3,spanish,,pending
16068,7/16/2014 18:04,126,english,7/16/2014 18:06,active
16069,7/16/2014 12:48,12354,indian,7/16/2014 12:49,active
16070,7/16/2014 17:19,10163,english,7/16/2014 17:20,active
16071,7/16/2014 10:10,3634,german,7/16/2014 10:12,active
16072,7/16/2014 7:36,6637,german,,pending
16073,7/16/2014 8:43,10418,english,,pending
16074,7/16/2014 9:26,3783,english,7/16/2014 9:28,active
16075,7/16/2014 14:29,8076,english,,pending
16076,7/16/2014 17:06,12312,english,7/16/2014 17:08,active
16077,7/16/2014 18:00,314,english,7/16/2014 18:02,active
16078,7/16/2014 8:48,7418,japanese,,pending
16079,7/16/2014 9:51,1,spanish,,pending
16080,7/16/2014 7:06,4295,french,7/16/2014 7:07,active
16081,7/16/2014 14:49,12297,french,,pending
16082,7/16/2014 16:50,40,english,7/16/2014 16:51,active
16083,7/16/2014 21:16,5283,english,7/16/2014 21:17,active
16084,7/16/2014 8:19,2,english,,pending
16085,7/16/2014 17:51,6,korean,7/16/2014 17:53,active
16086,7/16/2014 17:43,2022,spanish,,pending
16087,7/16/2014 6:31,3035,english,7/16/2014 6:32,active
16088,7/16/2014 8:25,3359,english,7/16/2014 8:27,active
16089,7/16/2014 19:59,7,chinese,7/16/2014 20:01,active
16090,7/16/2014 15:23,3223,english,,pending
16091,7/16/2014 14:30,5968,english,,pending
16092,7/16/2014 9:26,11433,spanish,7/16/2014 9:27,active
16093,7/17/2014 5:51,39,japanese,7/17/2014 5:52,active
16094,7/17/2014 14:49,1986,english,7/17/2014 14:51,active
16095,7/17/2014 8:27,12619,english,7/17/2014 8:29,active
16096,7/17/2014 15:56,33,english,,pending
16097,7/17/2014 17:48,8870,english,,pending
16098,7/17/2014 16:08,2457,japanese,,pending
16099,7/17/2014 15:14,183,russian,,pending
16100,7/17/2014 10:52,12416,english,,pending
16101,7/17/2014 7:04,13078,english,,pending
16102,7/17/2014 15:10,10636,english,7/17/2014 15:12,active
16103,7/17/2014 16:28,1112,arabic,7/17/2014 16:30,active
16104,7/17/2014 11:45,12378,german,7/17/2014 11:46,active
16105,7/17/2014 9:41,5830,spanish,,pending
16106,7/17/2014 7:34,2753,english,7/17/2014 7:35,active
16107,7/17/2014 6:01,10704,english,,pending
16108,7/17/2014 16:53,7080,french,,pending
16109,7/17/2014 14:54,754,english,,pending
16110,7/17/2014 12:24,6,chinese,7/17/2014 12:25,active
16111,7/17/2014 11:50,42,french,,pending
16112,7/17/2014 15:52,7420,japanese,,pending
16113,7/17/2014 5:59,4560,english,7/17/2014 6:00,active
16114,7/17/2014 21:50,8146,english,,pending
16115,7/17/2014 17:38,7,spanish,,pending
16116,7/17/2014 16:00,11369,english,,pending
16117,7/17/2014 12:08,6751,english,,pending
16118,7/17/2014 10:39,8962,arabic,7/17/2014 10:41,active
16119,7/17/2014 16:07,440,spanish,7/17/2014 16:08,active
16120,7/17/2014 15:12,11560,portugese,7/17/2014 15:13,active
16121,7/17/2014 15:35,12843,english,,pending
16122,7/17/2014 16:43,1,indian,7/17/2014 16:44,active
16123,7/17/2014 12:55,7634,spanish,,pending
16124,7/17/2014 18:06,2646,chinese,,pending
16125,7/17/2014 19:57,12855,english,7/17/2014 19:58,active
16126,7/17/2014 17:50,4800,spanish,,pending
16127,7/17/2014 3:35,1,chinese,7/17/2014 3:36,active
16128,7/17/2014 17:34,6,english,7/17/2014 17:36,active
16129,7/17/2014 9:13,5362,english,,pending
16130,7/17/2014 19:56,22,german,,pending
16131,7/17/2014 15:27,2,spanish,,pending
16132,7/17/2014 8:17,4,spanish,7/17/2014 8:18,active
16133,7/17/2014 14:45,61,english,7/17/2014 14:46,active
16134,7/17/2014 11:42,6501,spanish,,pending
16135,7/17/2014 13:10,24,english,,pending
16136,7/17/2014 8:35,9793,spanish,7/17/2014 8:37,active
16137,7/17/2014 11:14,5557,japanese,7/17/2014 11:16,active
16138,7/17/2014 8:08,7245,english,7/17/2014 8:10,active
16139,7/17/2014 0:05,97,english,,pending
16140,7/17/2014 13:53,5126,english,7/17/2014 13:54,active
16141,7/17/2014 15:08,1588,spanish,,pending
16142,7/17/2014 13:05,2487,english,,pending
16143,7/17/2014 10:47,4873,spanish,7/17/2014 10:48,active
16144,7/17/2014 19:52,3862,english,,pending
16145,7/17/2014 23:13,10817,english,7/17/2014 23:14,active
16146,7/17/2014 12:56,5087,indian,7/17/2014 12:57,active
16147,7/17/2014 16:10,2585,english,7/17/2014 16:11,active
16148,7/17/2014 18:43,9741,english,,pending
16149,7/17/2014 17:07,6321,japanese,,pending
16150,7/17/2014 9:37,38,english,,pending
16151,7/17/2014 8:10,37,english,,pending
16152,7/17/2014 12:27,9782,korean,,pending
16153,7/17/2014 13:12,11,chinese,7/17/2014 13:14,active
16154,7/17/2014 18:52,11590,french,,pending
16155,7/17/2014 11:33,11567,french,,pending
16156,7/17/2014 8:29,69,arabic,,pending
16157,7/18/2014 19:11,10894,english,7/18/2014 19:12,active
16158,7/18/2014 11:07,2453,french,,pending
16159,7/18/2014 3:54,8,english,7/18/2014 3:56,active
16160,7/18/2014 17:42,11549,german,7/18/2014 17:44,active
16161,7/18/2014 6:25,3515,japanese,,pending
16162,7/18/2014 10:27,3620,english,,pending
16163,7/18/2014 10:33,3,english,,pending
16164,7/18/2014 15:15,12184,english,,pending
16165,7/18/2014 10:49,9764,arabic,7/18/2014 10:51,active
16166,7/18/2014 13:16,2799,english,,pending
16167,7/18/2014 8:07,10229,english,7/18/2014 8:08,active
16168,7/18/2014 7:05,198,chinese,7/18/2014 7:07,active
16169,7/18/2014 10:45,639,english,7/18/2014 10:47,active
16170,7/18/2014 16:12,1322,russian,,pending
16171,7/18/2014 17:19,4,english,7/18/2014 17:21,active
16172,7/18/2014 15:53,7959,french,7/18/2014 15:55,active
16173,7/18/2014 12:43,9295,french,,pending
16174,7/18/2014 20:55,1,korean,7/18/2014 20:56,active
16175,7/18/2014 14:59,11812,english,,pending
16176,7/18/2014 14:02,100,english,7/18/2014 14:03,active
16177,7/18/2014 11:35,8203,german,7/18/2014 11:37,active
16178,7/18/2014 16:45,5598,english,7/18/2014 16:46,active
16179,7/18/2014 12:37,6437,italian,,pending
16180,7/18/2014 17:46,3193,chinese,7/18/2014 17:47,active
16181,7/18/2014 8:48,9082,spanish,,pending
16182,7/18/2014 2:17,10041,english,7/18/2014 2:18,active
16183,7/18/2014 17:20,6558,english,7/18/2014 17:22,active
16184,7/18/2014 10:13,8796,english,,pending
16185,7/18/2014 14:25,150,italian,7/18/2014 14:26,active
16186,7/18/2014 14:47,1405,english,7/18/2014 14:48,active
16187,7/18/2014 19:17,2817,english,7/18/2014 19:18,active
16188,7/18/2014 20:40,12431,indian,,pending
16189,7/18/2014 10:02,7316,english,7/18/2014 10:03,active
16190,7/18/2014 17:22,8579,portugese,,pending
16191,7/18/2014 8:36,727,english,7/18/2014 8:37,active
16192,7/18/2014 14:47,9487,english,,pending
16193,7/18/2014 8:03,1,english,,pending
16194,7/18/2014 11:02,8,french,7/18/2014 11:03,active
16195,7/18/2014 10:56,5,chinese,7/18/2014 10:58,active
16196,7/18/2014 20:06,282,english,,pending
16197,7/18/2014 17:37,259,indian,7/18/2014 17:39,active
16198,7/18/2014 9:29,3410,english,,pending
16199,7/18/2014 9:46,2178,german,,pending
16200,7/18/2014 7:45,124,english,7/18/2014 7:46,active
16201,7/18/2014 13:37,12960,spanish,,pending
16202,7/18/2014 5:39,6981,english,7/18/2014 5:41,active
16203,7/18/2014 11:12,4832,arabic,7/18/2014 11:14,active
16204,7/18/2014 9:07,10,english,7/18/2014 9:08,active
16205,7/18/2014 12:17,8142,indian,7/18/2014 12:18,active
16206,7/18/2014 17:52,7694,english,7/18/2014 17:54,active
16207,7/18/2014 4:26,400,english,,pending
16208,7/18/2014 17:48,11405,english,,pending
16209,7/18/2014 13:08,11495,english,,pending
16210,7/18/2014 16:05,50,english,7/18/2014 16:07,active
16211,7/18/2014 15:08,8262,english,,pending
16212,7/18/2014 11:26,1833,german,7/18/2014 11:27,active
16213,7/18/2014 9:36,20,english,7/18/2014 9:37,active
16214,7/18/2014 13:25,8799,english,,pending
16215,7/18/2014 7:01,5,english,,pending
16216,7/18/2014 15:37,4879,english,7/18/2014 15:38,active
16217,7/18/2014 18:27,6,japanese,,pending
16218,7/18/2014 6:48,4366,german,7/18/2014 6:49,active
16219,7/18/2014 14:05,12629,english,7/18/2014 14:07,active
16220,7/18/2014 18:27,40,english,7/18/2014 18:29,active
16221,7/18/2014 14:16,8089,english,,pending
16222,7/18/2014 16:38,8492,english,7/18/2014 16:39,active
16223,7/18/2014 7:09,9406,english,,pending
16224,7/18/2014 11:54,5711,spanish,,pending
16225,7/18/2014 19:21,12922,english,,pending
16226,7/18/2014 3:31,5,japanese,7/18/2014 3:32,active
16227,7/18/2014 19:47,48,english,,pending
16228,7/18/2014 14:15,535,english,7/18/2014 14:17,active
16229,7/19/2014 16:02,1,arabic,,pending
16230,7/19/2014 15:45,3567,japanese,7/19/2014 15:46,active
16231,7/19/2014 17:12,100,english,,pending
16232,7/19/2014 4:28,10353,japanese,,pending
16233,7/19/2014 15:27,11766,french,7/19/2014 15:28,active
16234,7/19/2014 17:11,1155,english,,pending
16235,7/19/2014 12:19,1284,portugese,,pending
16236,7/19/2014 14:57,15,english,7/19/2014 14:59,active
16237,7/19/2014 12:14,6,french,,pending
16238,7/19/2014 18:06,5716,english,,pending
16239,7/19/2014 19:00,7817,english,,pending
16240,7/19/2014 14:27,2044,english,7/19/2014 14:29,active
16241,7/19/2014 15:45,496,english,7/19/2014 15:47,active
16242,7/19/2014 15:43,4085,portugese,7/19/2014 15:44,active
16243,7/19/2014 15:12,8792,japanese,,pending
16244,7/19/2014 10:05,9752,german,7/19/2014 10:06,active
16245,7/19/2014 17:47,4877,english,,pending
16246,7/19/2014 23:38,4,english,,pending
16247,7/19/2014 18:55,6,english,7/19/2014 18:56,active
16248,7/19/2014 11:51,3,english,,pending
16249,7/19/2014 21:47,906,french,,pending
